Element, I1_1, Ang1_1, I1_2, Ang1_2, I1_3, Ang1_3, I1_4, Ang1_4, Iresid1, AngResid1, I2_1, Ang2_1, I2_2, Ang2_2, I2_3, Ang2_3, I2_4, Ang2_4, Iresid2, AngResid2
Line.LINE829, 1.17321E-010,   -29.74, 1.01863E-010,   180.00, 2.32831E-010,    90.00,          0,     0.00, 1.74623E-010,    90.00, 1.17321E-010,   150.26, 1.01863E-010,     0.00, 2.32831E-010,   -90.00,          0,     0.00, 1.74623E-010,   -90.00
Line.LINE830,   0.453737,   -48.17, 6.98957E-010,  -154.74, 4.71311E-010,    81.12,          0,     0.00,   0.453737,   -48.17,   0.453737,   131.83, 6.98957E-010,    25.26, 4.71311E-010,   -98.88,          0,     0.00,   0.453737,   131.83
Line.LINE831,    2.71649,   -48.16, 4.00422E-010,    49.74, 1.39706E-009,    90.60,          0,     0.00,    2.71649,   -48.16,    2.71649,   131.84, 4.00422E-010,  -130.26, 1.39706E-009,   -89.40,          0,     0.00,    2.71649,   131.84
Line.LINE832, 3.92906E-010,   138.19,    1.61743,  -168.24, 7.06368E-011,   124.51,          0,     0.00,    1.61743,  -168.24, 3.92906E-010,   -41.81,    1.61743,    11.76, 7.06368E-011,   -55.49,          0,     0.00,    1.61743,    11.76
Line.LINE833, 1.93361E-011,   -48.81, 1.63709E-011,     0.00, 3.25391E-011,   116.57,          0,     0.00, 2.05795E-011,    45.00, 1.93361E-011,   131.19, 1.63709E-011,   180.00, 3.25391E-011,   -63.43,          0,     0.00, 2.05795E-011,  -135.00
Line.LINE834, 1.53905E-011,    52.92, 5.46379E-012,    69.44,    1.84944,    71.77,          0,     0.00,    1.84944,    71.77, 1.53905E-011,  -127.08, 5.46379E-012,  -110.56,    1.84944,  -108.23,          0,     0.00,    1.84944,  -108.23
Line.LINE835,   0.458226,   -48.16, 2.27033E-010,   173.85, 2.76608E-010,    88.30,          0,     0.00,   0.458226,   -48.16,   0.458226,   131.84, 2.27033E-010,    -6.15, 2.76608E-010,   -91.70,          0,     0.00,   0.458226,   131.84
Line.LINE836,   0.453737,   -48.17, 2.36899E-010,   172.94, 2.48663E-010,   -69.44,          0,     0.00,   0.453737,   -48.17,   0.453737,   131.83, 2.36899E-010,    -7.06, 2.48663E-010,   110.56,          0,     0.00,   0.453737,   131.83
Line.LINE837,    2.71649,   -48.16, 2.08543E-010,   118.24, 1.16642E-009,    93.58,          0,     0.00,    2.71649,   -48.16,    2.71649,   131.84, 2.08543E-010,   -61.76, 1.16642E-009,   -86.42,          0,     0.00,    2.71649,   131.84
Line.LINE838, 3.94381E-010,   142.50,    1.61743,  -168.24, 8.73115E-011,   180.00,          0,     0.00,    1.61743,  -168.24, 3.94381E-010,   -37.50,    1.61743,    11.76, 8.73115E-011,     0.00,          0,     0.00,    1.61743,    11.76
Line.LINE839, 1.27329E-011,     0.00, 1.81899E-012,   180.00, 3.25391E-011,   116.57,          0,     0.00, 2.93303E-011,    97.13, 1.27329E-011,   180.00, 1.81899E-012,     0.00, 3.25391E-011,   -63.43,          0,     0.00, 2.93303E-011,   -82.87
Line.LINE840,   0.458226,   -48.16, 2.12629E-010,   162.58, 2.04019E-010,    86.93,          0,     0.00,   0.458226,   -48.16,   0.458226,   131.84, 2.12629E-010,   -17.42, 2.04019E-010,   -93.07,          0,     0.00,   0.458226,   131.84
Line.LINE841,   0.453737,   -48.17, 2.87009E-010,   -30.47, 2.36888E-010,    79.38,          0,     0.00,   0.453737,   -48.17,   0.453737,   131.83, 2.87009E-010,   149.53, 2.36888E-010,  -100.62,          0,     0.00,   0.453737,   131.83
Line.LINE842,    2.71649,   -48.16, 3.40693E-010,    69.12, 8.19571E-010,    96.12,          0,     0.00,    2.71649,   -48.16,    2.71649,   131.84, 3.40693E-010,  -110.88, 8.19571E-010,   -83.88,          0,     0.00,    2.71649,   131.84
Line.LINE843, 4.13787E-010,   147.57,    1.61743,  -168.24, 4.22241E-010,   -91.91,          0,     0.00,    1.61743,  -168.24, 4.13787E-010,   -32.43,    1.61743,    11.76, 4.22241E-010,    88.09,          0,     0.00,    1.61743,    11.76
Line.LINE844, 1.03798E-010,     8.06, 1.0769E-010,   142.55, 4.27339E-010,    99.06,          0,     0.00, 5.04527E-010,    95.69, 1.03798E-010,  -171.94, 1.0769E-010,   -37.45, 4.27339E-010,   -80.94,          0,     0.00, 5.04527E-010,   -84.31
Line.LINE845, 1.81899E-011,  -126.87, 1.54614E-011,  -151.93, 2.91606E-011,    86.42,          0,     0.00, 2.38732E-011,   162.26, 1.81899E-011,    53.13, 1.54614E-011,    28.07, 2.91606E-011,   -93.58,          0,     0.00, 2.38732E-011,   -17.74
Line.LINE846,   0.458226,   -48.16, 1.33698E-010,   163.40, 3.49549E-010,    87.61,          0,     0.00,   0.458226,   -48.16,   0.458226,   131.84, 1.33698E-010,   -16.60, 3.49549E-010,   -92.39,          0,     0.00,   0.458226,   131.84
Line.LINE847,   0.453737,   -48.17, 1.36897E-010,    21.02, 1.16415E-010,   -90.00,          0,     0.00,   0.453737,   -48.17,   0.453737,   131.83, 1.36897E-010,  -158.98, 1.16415E-010,    90.00,          0,     0.00,   0.453737,   131.83
Line.LINE848,    2.71649,   -48.16, 7.7307E-011,   180.00, 4.73776E-010,   100.62,          0,     0.00,    2.71649,   -48.16,    2.71649,   131.84, 7.7307E-011,     0.00, 4.73776E-010,   -79.38,          0,     0.00,    2.71649,   131.84
Line.LINE849, 3.79468E-010,   147.53,    1.61743,  -168.24, 3.49416E-010,   -91.79,          0,     0.00,    1.61743,  -168.24, 3.79468E-010,   -32.47,    1.61743,    11.76, 3.49416E-010,    88.21,          0,     0.00,    1.61743,    11.76
Line.LINE850, 1.1421E-010,     5.48, 9.20524E-011,   127.78, 3.96189E-010,    97.39,          0,     0.00, 4.76618E-010,    89.23, 1.1421E-010,  -174.52, 9.20524E-011,   -52.22, 3.96189E-010,   -82.61,          0,     0.00, 4.76618E-010,   -90.77
Line.LINE851, 8.58016E-012,    57.99, 7.49989E-012,   -75.96, 3.63798E-012,     0.00,          0,     0.00, 1.00044E-011,     0.00, 8.58016E-012,  -122.01, 7.49989E-012,   104.04, 3.63798E-012,   180.00,          0,     0.00, 1.00044E-011,   180.00
Line.LINE852,   0.458226,   -48.16, 1.35206E-010,   137.73, 9.31323E-010,    90.00,          0,     0.00,   0.458226,   -48.16,   0.458226,   131.84, 1.35206E-010,   -42.27, 9.31323E-010,   -90.00,          0,     0.00,   0.458226,   131.84
Line.LINE853,   0.453737,   -48.17, 3.79005E-011,  -160.37, 1.17321E-010,    82.87,          0,     0.00,   0.453737,   -48.17,   0.453737,   131.83, 3.79005E-011,    19.63, 1.17321E-010,   -97.13,          0,     0.00,   0.453737,   131.83
Line.LINE854,    2.71649,   -48.16, 7.34375E-011,   106.92, 3.53207E-010,    98.59,          0,     0.00,    2.71649,   -48.16,    2.71649,   131.84, 7.34375E-011,   -73.08, 3.53207E-010,   -81.41,          0,     0.00,    2.71649,   131.84
Line.LINE855, 3.47117E-010,   146.98,    1.61743,  -168.24, 3.34844E-010,   -91.71,          0,     0.00,    1.61743,  -168.24, 3.47117E-010,   -33.02,    1.61743,    11.76, 3.34844E-010,    88.29,          0,     0.00,    1.61743,    11.76
Line.LINE856, 1.29062E-010,     6.47, 1.02399E-010,    95.86, 4.04131E-010,    98.02,          0,     0.00, 5.20228E-010,    83.22, 1.29062E-010,  -173.53, 1.02399E-010,   -84.14, 4.04131E-010,   -81.98,          0,     0.00, 5.20228E-010,   -96.78
Line.LINE857, 1.15043E-011,    18.43, 6.82121E-012,     0.00, 1.55415E-011,   110.56,          0,     0.00, 2.1946E-011,    55.98, 1.15043E-011,  -161.57, 6.82121E-012,   180.00, 1.55415E-011,   -69.44,          0,     0.00, 2.1946E-011,  -124.02
Line.LINE858,   0.458226,   -48.16, 4.39191E-010,   125.73, 1.39971E-009,    86.42,          0,     0.00,   0.458226,   -48.16,   0.458226,   131.84, 4.39191E-010,   -54.27, 1.39971E-009,   -93.58,          0,     0.00,   0.458226,   131.84
Line.LINE859,    0.20872,   -48.17, 4.76797E-011,   -23.02, 1.45803E-011,    93.58,          0,     0.00,    0.20872,   -48.17,    0.20872,   131.83, 4.76797E-011,   156.98, 1.45803E-011,   -86.42,          0,     0.00,    0.20872,   131.83
Line.LINE860,   0.245017,   -48.17, 2.0476E-012,   -91.99, 3.66629E-012,   -97.13,          0,     0.00,   0.245017,   -48.17,   0.245017,   131.83, 2.0476E-012,    88.01, 3.66629E-012,    82.87,          0,     0.00,   0.245017,   131.83
Line.LINE861,    2.71649,   -48.16, 7.45498E-011,    96.13, 3.81073E-010,    96.85,          0,     0.00,    2.71649,   -48.16,    2.71649,   131.84, 7.45498E-011,   -83.87, 3.81073E-010,   -83.15,          0,     0.00,    2.71649,   131.84
Line.LINE862, 3.43206E-010,   147.99,    1.61743,  -168.24, 3.34903E-010,   -92.02,          0,     0.00,    1.61743,  -168.24, 3.43206E-010,   -32.01,    1.61743,    11.76, 3.34903E-010,    87.98,          0,     0.00,    1.61743,    11.76
Line.LINE863, 1.13012E-010,    -3.69, 1.85216E-010,    45.00, 3.20225E-010,    91.30,          0,     0.00, 5.02897E-010,    61.95, 1.13012E-010,   176.31, 1.85216E-010,  -135.00, 3.20225E-010,   -88.70,          0,     0.00, 5.02897E-010,  -118.05
Line.LINE864, 8.13477E-012,   116.57, 4.42579E-011,    -9.46, 1.09139E-011,   180.00,          0,     0.00, 2.91038E-011,     0.00, 8.13477E-012,   -63.43, 4.42579E-011,   170.54, 1.09139E-011,     0.00,          0,     0.00, 2.91038E-011,   180.00
Line.LINE865,   0.458226,   -48.16, 9.66286E-010,   176.11, 9.31777E-010,    88.21,          0,     0.00,   0.458226,   -48.16,   0.458226,   131.84, 9.66286E-010,    -3.89, 9.31777E-010,   -91.79,          0,     0.00,   0.458226,   131.84
Line.LINE866,    2.71649,   -48.16, 1.04209E-010,    97.87, 3.51743E-010,    96.83,          0,     0.00,    2.71649,   -48.16,    2.71649,   131.84, 1.04209E-010,   -82.13, 3.51743E-010,   -83.17,          0,     0.00,    2.71649,   131.84
Line.LINE867, 3.29272E-010,   135.00,    1.61743,  -168.24, 3.49549E-010,   -92.39,          0,     0.00,    1.61743,  -168.24, 3.29272E-010,   -45.00,    1.61743,    11.76, 3.49549E-010,    87.61,          0,     0.00,    1.61743,    11.76
Line.LINE868, 7.24177E-011,   -11.59, 2.21648E-010,    66.80, 1.75228E-010,    94.76,          0,     0.00, 3.9115E-010,    68.45, 7.24177E-011,   168.41, 2.21648E-010,  -113.20, 1.75228E-010,   -85.24,          0,     0.00, 3.9115E-010,  -111.55
Line.LINE869, 2.62338E-011,  -146.31, 9.74985E-011,     8.58, 7.27596E-012,   180.00,          0,     0.00, 6.73026E-011,     0.00, 2.62338E-011,    33.69, 9.74985E-011,  -171.42, 7.27596E-012,     0.00,          0,     0.00, 6.73026E-011,   180.00
Line.LINE870,   0.458226,   -48.16, 1.26171E-009,  -153.27, 1.86355E-009,    88.21,          0,     0.00,   0.458226,   -48.16,   0.458226,   131.84, 1.26171E-009,    26.73, 1.86355E-009,   -91.79,          0,     0.00,   0.458226,   131.84
Line.LINE871,    2.71649,   -48.16, 9.81928E-011,    79.05, 3.51329E-010,    96.24,          0,     0.00,    2.71649,   -48.16,    2.71649,   131.84, 9.81928E-011,  -100.95, 3.51329E-010,   -83.76,          0,     0.00,    2.71649,   131.84
Line.LINE872, 5.82077E-011,     0.00,   0.212946,  -168.24, 1.45519E-011,   180.00,          0,     0.00,   0.212946,  -168.24, 5.82077E-011,   180.00,   0.212946,    11.76, 1.45519E-011,     0.00,          0,     0.00,   0.212946,    11.76
Line.LINE873,          0,     0.00,    1.40448,  -168.24, 3.63798E-012,   180.00,          0,     0.00,    1.40448,  -168.24,          0,     0.00,    1.40448,    11.76, 3.63798E-012,     0.00,          0,     0.00,    1.40448,    11.76
Line.LINE874, 8.85906E-011,  -160.82, 2.32944E-011,   141.34, 3.49322E-010,    88.81,          0,     0.00, 3.47803E-010,   105.78, 8.85906E-011,    19.18, 2.32944E-011,   -38.66, 3.49322E-010,   -91.19,          0,     0.00, 3.47803E-010,   -74.22
Line.LINE875, 4.65889E-011,  -141.34, 9.76172E-011,    63.43, 1.17321E-010,   -82.87,          0,     0.00, 6.21658E-011,   -69.44, 4.65889E-011,    38.66, 9.76172E-011,  -116.57, 1.17321E-010,    97.13,          0,     0.00, 6.21658E-011,   110.56
Line.LINE876,   0.458226,   -48.16, 1.38929E-009,  -155.23, 1.86469E-009,    87.32,          0,     0.00,   0.458226,   -48.16,   0.458226,   131.84, 1.38929E-009,    24.77, 1.86469E-009,   -92.68,          0,     0.00,   0.458226,   131.84
Line.LINE877,    2.71649,   -48.16, 9.57413E-011,    84.31, 4.22946E-010,    93.82,          0,     0.00,    2.71649,   -48.16,    2.71649,   131.84, 9.57413E-011,   -95.69, 4.22946E-010,   -86.18,          0,     0.00,    2.71649,   131.84
Line.LINE878, 1.30156E-010,   -26.57,   0.212946,  -168.24, 2.18279E-011,   180.00,          0,     0.00,   0.212946,  -168.24, 1.30156E-010,   153.43,   0.212946,    11.76, 2.18279E-011,     0.00,          0,     0.00,   0.212946,    11.76
Line.LINE879, 1.45519E-011,     0.00,    1.40448,  -168.24, 9.09495E-013,   180.00,          0,     0.00,    1.40448,  -168.24, 1.45519E-011,   180.00,    1.40448,    11.76, 9.09495E-013,     0.00,          0,     0.00,    1.40448,    11.76
Line.LINE880, 4.72937E-011,   112.62, 8.13477E-011,    10.30, 1.81899E-010,   106.26,          0,     0.00, 2.33086E-010,    87.32, 4.72937E-011,   -67.38, 8.13477E-011,  -169.70, 1.81899E-010,   -73.74,          0,     0.00, 2.33086E-010,   -92.68
Line.LINE881, 4.72937E-011,   112.62, 8.13477E-011,    10.30, 1.81899E-010,   106.26,          0,     0.00, 2.33086E-010,    87.32, 4.72937E-011,   -67.38, 8.13477E-011,  -169.70, 1.81899E-010,   -73.74,          0,     0.00, 2.33086E-010,   -92.68
Line.LINE882,   0.458226,   -48.16, 1.10855E-009,  -168.64, 9.42623E-010,    81.12,          0,     0.00,   0.458226,   -48.16,   0.458226,   131.84, 1.10855E-009,    11.36, 9.42623E-010,   -98.88,          0,     0.00,   0.458226,   131.84
Line.LINE883,    2.71649,   -48.16, 1.59794E-010,    51.24, 4.08767E-010,    94.59,          0,     0.00,    2.71649,   -48.16,    2.71649,   131.84, 1.59794E-010,  -128.76, 4.08767E-010,   -85.41,          0,     0.00,    2.71649,   131.84
Line.LINE884, 1.19998E-010,   -14.04,   0.212946,  -168.24, 1.16642E-010,    93.58,          0,     0.00,   0.212946,  -168.24, 1.19998E-010,   165.96,   0.212946,    11.76, 1.16642E-010,   -86.42,          0,     0.00,   0.212946,    11.76
Line.LINE885, 7.27596E-012,     0.00,    1.40448,  -168.24, 7.29015E-012,    86.42,          0,     0.00,    1.40448,  -168.24, 7.27596E-012,   180.00,    1.40448,    11.76, 7.29015E-012,   -93.58,          0,     0.00,    1.40448,    11.76
Line.LINE886,   0.458226,   -48.16, 5.76124E-010,    -2.17, 9.31323E-010,    90.00,          0,     0.00,   0.458226,   -48.16,   0.458226,   131.84, 5.76124E-010,   177.83, 9.31323E-010,   -90.00,          0,     0.00,   0.458226,   131.84
Line.LINE887,   0.249444,   -48.16, 7.45706E-011,    51.31, 4.65675E-010,    90.45,          0,     0.00,   0.249444,   -48.16,   0.249444,   131.84, 7.45706E-011,  -128.69, 4.65675E-010,   -89.55,          0,     0.00,   0.249444,   131.84
Line.LINE888,    2.46705,   -48.16, 1.36292E-011,    27.85, 2.91606E-011,   -86.42,          0,     0.00,    2.46705,   -48.16,    2.46705,   131.84, 1.36292E-011,  -152.15, 2.91606E-011,    93.58,          0,     0.00,    2.46705,   131.84
Line.LINE889,          0,     0.00,   0.212946,  -168.24, 5.83212E-011,    86.42,          0,     0.00,   0.212946,  -168.24,          0,     0.00,   0.212946,    11.76, 5.83212E-011,   -93.58,          0,     0.00,   0.212946,    11.76
Line.LINE890,   0.458226,   -48.16, 2.62774E-011,  -104.28, 8.77839E-011,    84.05,          0,     0.00,   0.458226,   -48.16,   0.458226,   131.84, 2.62774E-011,    75.72, 8.77839E-011,   -95.95,          0,     0.00,   0.458226,   131.84
Line.LINE891,   0.249444,   -48.16, 9.77265E-011,    62.72, 5.24125E-010,    91.79,          0,     0.00,   0.249444,   -48.16,   0.249444,   131.84, 9.77265E-011,  -117.28, 5.24125E-010,   -88.21,          0,     0.00,   0.249444,   131.84
Line.LINE892,    2.46705,   -48.16, 4.04706E-011,    26.71, 1.49998E-011,   -75.96,          0,     0.00,    2.46705,   -48.16,    2.46705,   131.84, 4.04706E-011,  -153.29, 1.49998E-011,   104.04,          0,     0.00,    2.46705,   131.84
Line.LINE893, 1.45519E-011,   180.00,   0.212946,  -168.24, 9.09495E-013,   180.00,          0,     0.00,   0.212946,  -168.24, 1.45519E-011,     0.00,   0.212946,    11.76, 9.09495E-013,     0.00,          0,     0.00,   0.212946,    11.76
Line.LINE894,   0.217758,   -48.15, 1.76061E-011,    17.28, 1.36424E-012,     0.00,          0,     0.00,   0.217758,   -48.15,   0.217758,   131.85, 1.76061E-011,  -162.72, 1.36424E-012,   180.00,          0,     0.00,   0.217758,   131.85
Line.LINE895,   0.240468,   -48.17, 8.41974E-012,   145.45, 1.46652E-011,    97.13,          0,     0.00,   0.240468,   -48.17,   0.240468,   131.83, 8.41974E-012,   -34.55, 1.46652E-011,   -82.87,          0,     0.00,   0.240468,   131.83
Line.LINE896,   0.249444,   -48.16, 1.14619E-010,    91.14, 4.67703E-010,    95.36,          0,     0.00,   0.249444,   -48.16,   0.249444,   131.84, 1.14619E-010,   -88.86, 4.67703E-010,   -84.64,          0,     0.00,   0.249444,   131.84
Line.LINE897,    2.46705,   -48.16, 1.85058E-011,  -171.52, 1.81899E-012,     0.00,          0,     0.00,    2.46705,   -48.16,    2.46705,   131.84, 1.85058E-011,     8.48, 1.81899E-012,   180.00,          0,     0.00,    2.46705,   131.84
Line.LINE898,          0,     0.00,   0.212946,  -168.24, 7.29015E-012,    93.58,          0,     0.00,   0.212946,  -168.24,          0,     0.00,   0.212946,    11.76, 7.29015E-012,   -86.42,          0,     0.00,   0.212946,    11.76
Line.LINE899,   0.217758,   -48.15, 6.44521E-012,   -22.83, 2.18468E-011,    87.61,          0,     0.00,   0.217758,   -48.15,   0.217758,   131.85, 6.44521E-012,   157.17, 2.18468E-011,   -92.39,          0,     0.00,   0.217758,   131.85
Line.LINE900,   0.249444,   -48.16, 6.31926E-010,  -158.73, 6.99098E-010,    87.61,          0,     0.00,   0.249444,   -48.16,   0.249444,   131.84, 6.31926E-010,    21.27, 6.99098E-010,   -92.39,          0,     0.00,   0.249444,   131.84
Line.LINE901,   0.249444,   -48.16, 6.30527E-011,   -27.49, 6.99098E-010,    92.39,          0,     0.00,   0.249444,   -48.16,   0.249444,   131.84, 6.30527E-011,   152.51, 6.99098E-010,   -87.61,          0,     0.00,   0.249444,   131.84
Line.LINE902,   0.249444,   -48.16, 2.37329E-010,    44.22, 2.91038E-011,   180.00,          0,     0.00,   0.249444,   -48.16,   0.249444,   131.84, 2.37329E-010,  -135.78, 2.91038E-011,     0.00,          0,     0.00,   0.249444,   131.84
Line.LINE903,   0.249444,   -48.16, 2.10359E-010,    21.30, 2.32944E-010,    91.79,          0,     0.00,   0.249444,   -48.16,   0.249444,   131.84, 2.10359E-010,  -158.70, 2.32944E-010,   -88.21,          0,     0.00,   0.249444,   131.84
Line.LINE904,   0.249444,   -48.16, 1.33324E-011,     3.91,          0,     0.00,          0,     0.00,   0.249444,   -48.16,   0.249444,   131.84, 1.33324E-011,  -176.09,          0,     0.00,          0,     0.00,   0.249444,   131.84
Line.LINE905,   0.249444,   -48.16, 8.44904E-012,     8.51, 7.33258E-012,    82.87,          0,     0.00,   0.249444,   -48.16,   0.249444,   131.84, 8.44904E-012,  -171.49, 7.33258E-012,   -97.13,          0,     0.00,   0.249444,   131.84
Transformer.TR1,   0.631934,   -18.45,   0.518203,  -145.46,   0.523122,   109.26,          0,     0.00, 2.04952E-013,  -146.31,    16.8275,   131.82,    16.5815,    11.76,    10.6077,  -108.21,    6.08606,  -106.19, 1.22333E-007,    68.10
Load.LOAD1,    0.16368,   -48.22,    0.16368,   131.78,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
